SampleName,FullSampleID,Fraction,Date_206Pb238U_Th,Date_206Pb238U_Th_2sigma,Date_207Pb235U,Date_207Pb235U_2sigma,Date_207Pb206Pb_Th,Date_207Pb206Pb_Th_2sigma,Pbrad,Pbc,Pbrad_Pbc,Th_U,Th_U_magma,Ratio_206Pb204Pb,Ratio_208Pb206Pb,Ratio_206Pb238U,Ratio_206Pb238U_2sigma,Ratio_207Pb235U,Ratio_207Pb235U_2sigma,Ratio_207Pb206Pb,Ratio_207Pb206Pb_2sigma,Corr_coef
RBFP,RBFP,z18,860.8728961,0.507031584,861.4749426,1.176247718,863.0243811,3.919218609,20.14891125128845773086973248455824097683329180723623792373728725337073664,0.18740930047321381998540702183431903391157168137371253790707857062926336,107.5128673,0.517165399,1.567135545,6503.918521,0.158199383,0.14285897,0.062874248,1.335961532,0.202553903,0.067854541,0.18611814,0.3648889954115279
RBFQ,RBFQ,z1,840.7076325,60.776961747359020,950.1731291,256.180594608279520,1213.141817,675.00522510111920 ,4.6827437388657219915110302362666850081709509708939599145415582513566080,2.5000108087983198967801752065665610851317226779808743506680545486433920,1.873089397,0.686405498,2.079984293,125.8521563,0.210200448,0.139289501,7.712663815650040,1.549195977,41.51577814901140 ,0.080701579,34.30414902758000 ,0.9467122701944666
RBFQ,RBFQ,z3,986.7298306,0.348499266,986.2527536,0.598831901,985.1912466,1.628127655,44.27975329524146726760993286517106644126003564797297145180714548184023296,0.15647847015557918354227424798027097726374870154757954137756005415976704,282.9766501,0.566567965,1.716844576,16838.36645,0.17212362,0.165391101,0.038043161,1.641405137,0.094906126,0.072010812,0.072993779,0.562275748
RBFQ,RBFQ,z4,1412.318703,0.448571639,1420.680358,0.779931522,1433.235564,1.962783082,30.81590532414692334819126159733079583700489030117560489366261655511078400,0.20264566676549409839490054189570568847941697391640068552135784488921600,152.0679214,0.35516941,1.076255148,9426.36725,0.105399435,0.244926927,0.035304975,3.051783077,0.101980958,0.0904089,0.097537951,0.14814428812335595
RBFQ,RBFQ,z5,1723.192171,1.91566441,1720.546033,2.212789277,1717.327855,4.028428609,14.02313295427461906997792360083934109090449516778975278204632262787373600,0.20309389933202065154692506081616933051262998868079914604893497212626400,69.04753417,0.477764312,1.447756487,4121.770667,0.13934451,0.306434291,0.126688903,4.443813143,0.266966992,0.105223437,0.21670576,0.580897252
RBFQ,RBFQ,z6,972.113859,0.324607403,972.0648037,0.837448442,971.9539254,2.552478381,45.71905150373969082782668070006696830132084981884873226959139280474524128,0.32255238863948275177937071145933453474819867555419637593565564325475872,141.7414755,0.733728759,2.22339404,8112.348673,0.223085551,0.162751775,0.03594288,1.60475344,0.133870989,0.071544564,0.120801722,0.3693219215333597
RBFQ,RBFQ,z7,2460.703715,1.898058328,2465.656199,1.554419449,2469.741506,2.278478662,87.1694078205999228417856468691427359832070461669916362053270812915983360,1.3259577450809343712132081259640757223920802243019772038580963084016640,65.74071319,0.596812318,1.808512909,3677.698139,0.166940182,0.464785663,0.092791024,10.33960548,0.167892883,0.161415525,0.130935714,0.5965707871974821
RBFQ,RBFQ,z9,66.83628572,0.072427167,66.14671597,1.277510822,41.27301225, 46.36569395882774,1.48474074587244555613060958602174695802354671073010702088163152614304360,0.10673762957421801369288749188381627651741588882948426209599423385695640,13.91019036,0.869298179,2.633888845,794.6453764,0.277786522,0.01041058,0.10730449,0.06731334,1.994919969,0.046915924,1.937908609,0.5481168291107511
RBFQ,RBFQ,z10,711.6013893,1.69519119,697.6963067, 19.22354256294013,653.1548466, 79.377307966977780,10.4574315158522924163205438749189258345282408507077966828810951615289492,2.2884603285726273749903725323097494648358412155068507771000835584710508,4.569636356,0.278736645,0.844626968,313.2821465,0.085960328,0.116699005,0.251701713,0.987994234, 3.809467065932820,0.061430113, 3.698498909214940,0.4669308721358988
RBFQ,RBFQ,z11,520.7556963,0.127197686,520.9090178,0.29276115,521.5813604,1.65056845,58.05273071321961053299308435428799601750169533655828715497093410161356544,0.14010130567925372483713491654460933074039060701330886132518980238643456,414.3625245,1.157606011,3.507897515,21597.40209,0.360709246,0.084123443,0.02535811,0.670323376,0.071845526,0.057817776,0.067749921,0.040788985795937725
RBFQ,RBFQ,z12,1185.025899,0.479169794,1227.839803,0.778188154,1303.835426,2.209737058,23.23127714796562287658349832213821220975784414125470528572403732391777336,0.12126496203225440142443309657570497945251968188888642126468885208222664,191.5745221,0.404233066,1.224927973,11769.1144,0.12147619,0.20179673,0.044209265,2.35093037,0.109239661,0.084531718,0.108957144,0.098352281
RBFQ,RBFQ,z14,3264.606316,3.465072988,3297.329377,1.748487043,3317.284,1.749724286,16.51885990586732414487787327053396801114055498819710133996362494685751200,0.26213008942196214998603698375021991266539083833612607563807425314248800,63.01779373,0.057225767,0.173410229,3640.284651,0.015277397,0.659332187,0.135198694,24.72272487,0.179164988,0.272073419,0.106668792,0.7830287543033847
RBFQ,RBFQ,z15,2479.161666,2.764204293,2481.560131,1.617947436,2483.524444,1.731016077,10.58904900478486383293012460164541282803768077831920606561169506798336480,0.09496652272461759898026649800948568407454537053706973358335261201663520,111.5029665,0.708501835,2.146966545,6076.133435,0.197972276,0.468985811,0.134310712,10.51861583,0.174492272,0.162739489,0.097332511,0.8095850798199974
RBFQ,RBFQ,z16,970.5873082,0.287769015,970.5677596,0.551438796,970.5235006,1.664880206,47.69383235810069834548783650515863355156940084503893177784677263448476960,0.19442285489973759404981120027026597386366231868888756920026672551523040,245.3098036,0.347548585,1.053153482,15435.96038,0.105678756,0.162476458,0.031772657,1.600915915,0.088231812,0.071494159,0.074847625,0.38256371292639824
RBFQ,RBFQ,z17,532.4843346,0.208436334,531.7555228,0.921276988,528.6294127,  4.859251011692440,17.17619899294051105816083996520200904291354137688433813134574438799865392,0.15935942101111787082502585235070820268164934010425464840347148400134608,107.7827648,0.873860709,2.648022117,6007.450967,0.27212165,0.086097718,0.040715133,0.688261712,0.222559672,0.058003533,0.219354855,0.11183064545993747
RBFQ,RBFQ,z18,2430.999137,0.796309974,2453.796145,0.534580333,2472.741371,0.703510163,119.25657603539527189506890605739252246518002163463344784663507340316466400,0.27780698080873704045861244828149130270516325277651651778110899683533600,429.2785433,0.506840801,1.53587193,24367.38103,0.142014902,0.458051519,0.03931323,10.20792518,0.05780572,0.16170209,0.026254722,0.6931616040934825
RBFQ,RBFQ,z20,66.32816722,0.235625081,67.36330721,5.318666325,104.2828203,188.557859523979540,1.415975710985547490464187063567890673854217220927128605575672665837500,0.470641203483787659759299672703171351263338629649827225369509734162500,3.008609745,0.741670844,2.247054517,191.6349141,0.237011228,0.01033094,0.357569207,0.068592918, 8.160294786678960,0.048176131, 7.975881261630920,0.5316442198796706
RBFQ,RBFQ,z21,794.0939476,1.009753134,797.0685295,3.662197203,805.3942835, 13.10907706135569,6.23753825044761231490034299308299558565258713424623961367068856291234476,0.20578153282448035327859275261551376907862833781854443510297145308765524,30.31145781,0.438116788,1.327592963,1886.22611,0.134507225,0.13108099,0.135130243,1.192391465,0.663148909,0.066004208,0.625319309,0.3680062229102557
RBFQ,RBFQ,z22,2797.542986,1.798378731,2802.583392,1.162833918,2806.212561,1.116405475,45.27266989029418448088528458829123425375850161511589585208922789053400000,0.17265473984661654828918891970252229873914224391658212858517210946600000,262.2150422,0.712189542,2.158142745,13932.34955,0.195383593,0.543359467,0.079239661,14.80180626,0.122258707,0.197660531,0.060121945,0.8549057494932375
RBFQ,RBFQ,z23,865.8581686,0.360016952,879.8406877,0.575694521,915.1810269,1.739530236,61.04157011606836723689012214095436865840349535492475015624195022675211560,0.16232245011085794970606773500344562585349153874687006846211873324788440,376.0513107,0.372610974,1.129095772,23524.49396,0.113949615,0.14374314,0.044304847,1.378597674,0.097824049,0.069589369,0.078028546,0.5072299117430217
RBFQ,RBFQ,z25,2486.685964,0.791024129,2488.445845,0.597894454,2489.88279,0.758739631,72.88862055569882985324817399774051191465400592669787815638353261239039856,0.13010790187941543727852728346649330796022415883712854198547788360960144,560.2167086,0.509986227,1.545403787,31743.45929,0.142440786,0.470701436,0.038332629,10.59699358,0.064440271,0.163353946,0.031301264,0.727665855
RBFQ,RBFQ,z27,534.6034363,0.339472328,534.7854752,1.515591022,535.5620335,7.596101575,8.79455782163673511464364975010695149348550635808907272764016783200,0.13392006808898024996580077049311348877804145848092384038543216800,65.67020124,0.852029965,2.581866466,3685.957181,0.265293097,0.086454809,0.066132002,0.693307091,0.364554277,0.058187402,0.345519198,0.34930302135944336
RBFQ,RBFQ,z28,600.3066164,0.332660766,614.8496857,0.786799383,668.7789358,3.38093314,34.71258861592055120875555181201010976039299790295095161652425062595785760,0.18378077858212426489565248097510688855396953594886664219324953404214240,188.880409,0.416740269,1.262804559,11748.23935,0.129297917,0.097584919,0.057867509,0.832231665,0.170596552,0.061880528,0.15453415,0.3810661492965679
RBFQ,RBFQ,z29,895.4939008,0.28933185,899.3646913,0.452583857,908.8877402,1.216907649,88.70526952858632899805977348925064916848674729633001995081370346371553352,0.11845030607520416616817636102548472885032944379063135625037176828446648,748.8817249,0.295211087,0.894555242,47807.49466,0.090133753,0.149013362,0.034355495,1.424776406,0.075856732,0.069376755,0.049256056,0.6640440405069075
RBFQ,RBFQ,z31,969.2627112,0.455329295,969.2095564,1.716885063,969.0890316,5.314030956,42.16546718281550334073107472028808903072661364748800787712035792850031064,0.67472448935419398768046457112533750286355667008537556023521829549968936,62.49286612,0.463193286,1.403588514,3831.430636,0.140852935,0.162237617,0.050543077,1.597439187,0.274936479,0.071443917,0.258395228,0.3716614427591682
RBFR,RBFR,z1,65.83000568,0.161160879,64.74322458,3.519994458,24.75386879,  131.61266240434435,0.90439080589869080277123582690442573852327719033296037377137467751454400,0.18807374723943049790792678443084161316785009760851928800539972248545600,4.808703071,0.932629415,2.825854595,282.8551707,0.298045067,0.010252866,0.246040385,0.065839088,  5.612029013840700,0.046594109,  5.484817848931120,0.5327153030391039
RBFR,RBFR,z3,65.53052729,0.772723603,59.46106263, 18.72224298632299,-178.6518702,  793.19880333435920 ,0.35738427446157676342249486262346106219140611831975713810259754012857352,0.43423791878514890715864235986061238542794738408023769017050129187142648,0.823014893,0.622256446,1.885151779,67.58797286,0.198861769,0.010205934,1.190302731,0.060308844, 32.41748731214780 ,0.042876637, 31.78391496059400 ,0.5454222567050935
RBFR,RBFR,z4,1546.232734,0.973618306,1558.202276,1.38336725,1574.464107,2.821788222,14.78200304960011954850191020752009065559792955352396731017782411405288128,0.16930889490274522545478523485902175567783493004926338267365633394711872,87.307894,0.345179736,1.045985252,5405.148756,0.101675158,0.271059032,0.07079655,3.639448547,0.17367542,0.097423602,0.147191813,0.5067907208268592
RBFR,RBFR,z5,66.30740371,0.932901946,64.80605577, 22.841977027864840,9.709834236,  857.466692794191720,0.26439429825314812448470172475747242802126402731173727024289181577522880,0.38848977556087397869175591425633931320769577979588601739245026422477120,0.680569515,0.641152001,1.942419522,58.79758731,0.204889326,0.010327686,1.420239741,0.065905043, 36.38343075310120 ,0.046302891, 35.63111563054640 ,0.5437409739542585
RBFR,RBFR,z6,65.1602956,4.597047549,33.0429533,117.17765592361700 ,-1965.589639,13256.7197407341520  ,0.845358602893334047885800764769048563658145768294311110381198974125696,6.129217202379325466811389570347960569543843900047618551665690625874304,0.137922768,0.83070696,2.516906492,26.48750175,0.265485646,0.010147917,7.116670487656440,0.033077646,360.4236398608620  ,0.023651037,356.6247971536540  ,0.5408543013839628
RBFR,RBFR,z7,67.51877096,0.338069866,71.11439508,6.92887685,193.7660686,  229.418105615225140,0.34544999505246170333297669003842079695102632556824602423263125030171840,0.14667477828298469431654716378155645868596465377391749351722218969828160,2.355210617,0.58824753,1.782105932,159.2554985,0.187967149,0.01051756,0.504246223,0.072547878, 10.088460726903140,0.050049782,  9.865325098855560,0.4625078064787727
RBFR,RBFR,z8,65.8882385,0.314774188,65.17259064,6.601465026,38.97347367,  244.109224039276360,0.37727097823943363925436298273559976058531892936990062275011378002881920,0.14773889111643467510941552326277706494750821226783278918438893997118080,2.553633477,0.701691757,2.125886478,167.1029152,0.224242234,0.010261993,0.481373849,0.066289885, 10.457754444979860,0.046871413, 10.199935494761100,0.5518989526882397
RBFR,RBFR,z9,2504.698545,1.419502014,2504.92482,0.970910786,2505.108241,1.229040947,38.27340556021143878206644326807867279861126148106488827386330540770976920,0.25834083453941402611296314684899016303188076022839399581040131229023080,148.1508165,1.573412411,4.767934284,6839.056377,0.439005046,0.47481665,0.068396126,10.78674045,0.10448475,0.164837785,0.065491276,0.7177595751240081
RBFR,RBFR,z10,737.6425974,1.870568186,731.8793569,7.604542448,714.2726949,   29.722753788179780,17.7508148917417727340699984507870003454100204788876537262026796077220352,1.4764132687519408498188076299360110593901187383195349242390471122779648,12.02293102,0.080970383,0.245354688,836.5649087,0.024935358,0.12121924,0.267802059,1.056059701,1.458110469,0.063213436,1.398270909,0.30935285310958316
RBFR,RBFR,z12,2413.369774,3.009448203,2441.531494,1.915544574,2465.077296,2.330510352,13.05720933236685416927793091858567350929229375245148727978754773792085376,0.16242300475511336941089916729056341987201418546707909124206707807914624,80.39014764,0.873503884,2.64697445,4244.229229,0.244999732,0.454069522,0.149497515,10.07336076,0.207380259,0.160969842,0.134114939,0.747060775
RBFR,RBFR,z13,951.3549235,0.605862331,951.5490058,2.120843849,951.9978966,6.541116534,11.04200360056668722663293577835571753162288203486866118774581903776756224,0.19544636191860309952017180276701296893930916379796274242031574623243776,56.49633737,0.832418264,2.522456051,3171.991174,0.253379048,0.159013433,0.068492088,1.552652561,0.343396771,0.070848874,0.318077743,0.43349979264012317
RBFS,RBFS,z1,65.4299421,0.471916213,60.748118,11.59376361969729,-120.1085541, 475.676696093738140,1.1298059781637936864804556702369393708863888989236000305919660303148000,0.8265051052164538068578875805261582332429263555803588933534739696852000,1.366967936,0.770225661,2.333592846,96.907459,0.246151765,0.010190171,0.727326634,0.061653697,19.661574040144640,0.043900566,19.280473553633460,0.5373557592816119
RBFS,RBFS,z2,66.42257877,1.224816223,61.95498972,28.85656225035342,-107.449783,1156.83329111356280 ,1.8537709800003836131813835872412961678762936655906174345796946893350848,2.9798109146396847536157212837582643470574884049352763442574329906649152,0.622110272,1.066197563,3.230768158,51.76925847,0.340716042,0.010345736,1.858759689,0.062916316,48.01207446986320 ,0.04412598,47.00709639669700 ,0.5543640671679413
RBFS,RBFS,z3,1116.026444,0.556223723,1290.465988,0.602389493,1593.803434,1.237289275,82.90565161683901935009044066596875125732753748439192831632203942441112960,0.13503736125462535364167339898924501522490530532039301768981593558887040,613.9460283,0.559807076,1.696360713,35841.88702,0.168867675,0.189001727,0.05425396,2.564113761,0.082463497,0.098438276,0.057789465,0.5986669837875088
RBFS,RBFS,z5,2010.266008,0.990031777,2036.722805,0.811554145,2063.628858,1.172785411,69.07225734369295376758393282987422274786877492843032192852252965443907024,0.11672172581626660442365528935484258825397095603062610989944992956092976,591.7686434,0.237445323,0.719523413,36637.84652,0.068143368,0.365928227,0.057289052,6.432531056,0.092351176,0.127549412,0.058061694,0.6986163112722258
RBFS,RBFS,z6,66.0968622,0.28401893,64.19485844,6.869287582,-6.153781985, 261.0643207219580  ,2.22586101864595644607112582374428456484750308006739476893424243847419264,0.88290792370018287181835132420438026193447061576590462690192338552580736,2.521056793,1.104573055,3.347112117,151.7102814,0.352987398,0.010294687,0.432814138,0.065263628,11.042506805016780,0.045999227,10.816477666223900,0.5363747121189277
RBFS,RBFS,z7,65.89373662,0.123122586,65.61253923,1.657857832,55.36919631,  60.46214046153145,1.6675079750161061893771773240468655127477163236328035131942596456608592,0.1370892420541267778907789961195111748998319474569723422545190743391408,12.16366762,0.919900759,2.787270581,688.8112168,0.293975996,0.010262854,0.187151023,0.066751991, 2.609255541155320,0.047194193, 2.534032704995040,0.430933404
RBFS,RBFS,z8,66.06177816,0.442129314,62.24957714,10.63133840938758,-82.00808155, 422.386866765642700,1.38049565153351536730731723551306794753337702809937912799761109101514464,0.88609544973464515662904639695571209119326784522538872972481073298485536,1.557953663,0.893384975,2.706895765,105.1443721,0.285498901,0.010289189,0.674646387,0.063224738,17.607433767109660,0.044585984,17.247598916759460,0.5470319042409552
RBFS,RBFS,z9,66.04300121,0.215353644,67.59169576,4.808323241,122.7560722, 169.291022114133540,0.60455816821294656512311862718591291769608337986083262109612368495118992,0.17725693255677969342388313407547446637173505714391968841530898704881008,3.41063201,0.766122834,2.321161795,213.5065728,0.24483007,0.010286247,0.328087417,0.068833302, 7.353178663478540,0.04855502, 7.185519628493920,0.5272857239664589
RBFS,RBFS,z11,65.65572289,0.233641342,63.59640881,5.325453916,-13.23693032, 204.298668089210120,0.67201774571925366074710344491536992222301188865470908602169223044966436,0.21225639726557029666969555843370215430268865873653108064210914555033564,3.16606592,0.926110666,2.806093476,192.9459074,0.295965444,0.010225553,0.358257853,0.064635964, 8.638803991937120,0.045864842, 8.452899884713560,0.5338942605836403
RBFS,RBFS,z12,66.02588194,0.630880105,66.12965789,14.58779224350142,69.88617984, 530.192158158864140,0.33494381578383155840164598494840333490398089443997880368575447894253792,0.27072161832208835353533066636482249090817744383886822630507259305746208,1.237225966,1.245907643,3.775638461,81.79175254,0.398155549,0.010283563,0.962690674,0.067295409,22.78551569041360 ,0.047482581,22.28503528658160 ,0.5352683315702412
RBFS,RBFS,z13,66.09706545,0.567915484,64.82019527,12.35763478624132,17.92893029, 462.306944489834080,0.33946005524921205277158530755065273171298268074373836862114748919782960,0.25126225268487011928052060068310600668615438121714135285808387080217040,1.351018912,0.843964393,2.557095831,94.44673551,0.269704905,0.01029472,0.866139549,0.065919886,19.679477371865380,0.046461625,19.241439591300720,0.522082758
RBFT,RBFT,z1,65.70040834,0.320030864,63.58420484,7.78958291,-15.36831965,299.34935423308280 ,1.73727603002695274889742910435578732016097986893009050207597355855860864,0.78395853163104552252899008065971055673521906277157428742692026544139136,2.216030517,1.113383691,3.373823889,135.3796467,0.35581286,0.010232556,0.490703825,0.064623168,12.638395993670220,0.045824382,12.380998222706320,0.538535347
RBFT,RBFT,z4,66.1568876,0.100192994,65.61531619,2.12900011,45.90920539, 78.377610693523900,1.78697671432828515529087336810787978016596647415636831994333569983593120,0.23596637391025874540752067198552153586767705351071135386763422016406880,7.573014259,0.65102948,1.972352122,464.7188074,0.208047999,0.010304096,0.150277763,0.066754908, 3.350635765096480,0.047007352, 3.278985617976680,0.4930723000759047
RBFT,RBFT,z5,1627.381308,0.672287392,1628.336426,0.641875209,1629.57063,1.320670871,64.38720988927707414106272432238917458822800952856451709679826149020718840,0.15328045699169774435839912742707435347994326392414410357089194979281160,420.0614426,0.720746776,2.184066459,23693.29304,0.21134229,0.287160617,0.046737903,3.97122918,0.079133345,0.100344265,0.063245798,0.45953792778909286
RBFT,RBFT,z6,1729.575242,5.195496995,1718.599412,6.526549338,1705.254003, 12.46630342908278,2.21959572795651429055040307804535322099639031093704982402486303163846704,0.13563017158248710542652131201194354858822425332223035593862823236153296,16.36505876,0.47551775,1.440948808,992.1793792,0.138639685,0.30772854,0.342502043,4.433386643,0.787750553,0.104534661,0.676385661,0.5176192911131435
RBFT,RBFT,z7,2485.54527,1.746594191,2486.941024,1.065778187,2488.081345,1.245485036,22.86107701589024628623763933228163411802441544251662382240612052673686096,0.14241317809760592078840511124244568852568073374682982909607780926313904,160.5264156,1.103702096,3.344550253,8078.330906,0.308287705,0.470441216,0.084686969,10.5798193,0.114884238,0.163179413,0.066439506,0.7661886779728695
RBFT,RBFT,z8,1664.497281,0.979043834,2638.798885,0.778061447,3503.116968,0.725963887,42.49296132163198839036868688568472358569523248333042885456244400487032840,0.10211254867991796169143559481279627425372158580419768568717343512967160,416.1384851,0.296064056,0.897152201,22105.32167,0.086634037,0.294593034,0.066708888,12.44787475,0.082783242,0.306595106,0.03398943,0.8239746675272078
RBFT,RBFT,z9,1571.758684,3.722164067,1572.640047,5.720683643,1573.822932, 12.29309540479309,3.34609124373370618968509133941365062833650046075746705411500274498168896,0.17274752232609895069008784584024991419745818333482394779736359101831104,19.36983639,0.628190315,1.903590826,1135.588768,0.184774896,0.276102084,0.266867561,3.70588828,0.715430269,0.097390169,0.655762962,0.39802628899113573
RBFT,RBFT,z11,2520.760882,3.07430067,2522.723453,1.757237944,2524.302698,1.876672258,15.39118333830066708008419382073255512937348799389705316039200866685144396,0.18614898668074361637411635491602588686940655112138918494008846914855604,82.68206888,0.56918133,1.724782926,4631.104916,0.158663494,0.478496017,0.147356603,10.99517148,0.188801359,0.166730926,0.106965916,0.8064187021769548
RBFT,RBFT,z12,1307.639333,1.925362105,1417.58432,2.367656651,1586.865749,4.700296597,14.3699306441784631748448102691351386364121185436692186245388866755760,0.2868145893334404736390050943176595206340233171792904275565853244240,50.10181204,0.293925925,0.890669218,3144.633652,0.087732088,0.224874389,0.162663946,3.039447467,0.309896117,0.098072473,0.249354287,0.5878953167371093
RBFT,RBFT,z13,65.99018806,0.05702967,66.08747299,0.931412783,69.61120096, 33.84759184733020,3.30942343865464122596109308569531325661944531905578198423485563756978944,0.18706108380267279227430538308482339928147772907435909329681386643021056,17.69167253,0.758827118,2.299049395,1032.396253,0.24249947,0.01027797,0.083799115,0.067251068,1.455726182,0.047477115,1.421945728,0.42292526620256343